Temperature (degC), Heater (%), error
4.252199413489736202e+01,7.516561489361071047e+00,-2.521994134897362017e+00
4.203323558162267659e+01,2.984328117749200970e+01,-2.033235581622676591e+00
4.203323558162267659e+01,1.704759007686879713e+01,-2.033235581622676591e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.154447702834799827e+01,6.199303756503913121e+01,-1.544477028347998271e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.203323558162267659e+01,4.031255881943783237e+01,-2.033235581622676591e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.252199413489736202e+01,2.605619685507627636e+01,-2.521994134897362017e+00
4.252199413489736202e+01,1.699118319163382296e+00,-2.521994134897362017e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.056695992179863453e+01,1.000000000000000000e+02,-5.669599217986345252e-01
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.203323558162267659e+01,3.632097464267446441e+01,-2.033235581622676591e+00
4.154447702834799827e+01,3.684073904890916396e+01,-1.544477028347998271e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.252199413489736202e+01,1.028261897017167392e+01,-2.521994134897362017e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.252199413489736202e+01,9.961223845422482626e+00,-2.521994134897362017e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.203323558162267659e+01,3.445487629009566888e+01,-2.033235581622676591e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.203323558162267659e+01,3.197215479036411168e+01,-2.033235581622676591e+00
4.203323558162267659e+01,6.567577638349264113e+00,-2.033235581622676591e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.203323558162267659e+01,1.872330388020039038e+01,-2.033235581622676591e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.349951124144672576e+01,0.000000000000000000e+00,-3.499511241446725762e+00
4.252199413489736202e+01,1.624876014789069600e+01,-2.521994134897362017e+00
4.301075268817204744e+01,0.000000000000000000e+00,-3.010752688172047442e+00
4.252199413489736202e+01,2.548368936982817523e+00,-2.521994134897362017e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.203323558162267659e+01,1.518771202738838610e+01,-2.033235581622676591e+00
4.203323558162267659e+01,8.177120485541261585e-01,-2.033235581622676591e+00
4.154447702834799827e+01,2.617798460102403624e+01,-1.544477028347998271e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.154447702834799827e+01,2.553854091655484027e+01,-1.544477028347998271e+00
4.154447702834799827e+01,1.130217058681860998e+01,-1.544477028347998271e+00
4.154447702834799827e+01,1.051846450286809720e+01,-1.544477028347998271e+00
4.154447702834799827e+01,9.679175159308956111e+00,-1.544477028347998271e+00
4.154447702834799827e+01,8.897475100439871554e+00,-1.544477028347998271e+00
4.154447702834799827e+01,8.057675636673458541e+00,-1.544477028347998271e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.398826979472140408e+01,0.000000000000000000e+00,-3.988269794721404082e+00
4.154447702834799827e+01,7.532782788068416835e+01,-1.544477028347998271e+00
4.154447702834799827e+01,6.527799973546338563e+00,-1.544477028347998271e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.154447702834799827e+01,1.840480942040349888e+01,-1.544477028347998271e+00
4.154447702834799827e+01,4.899361694307743598e+00,-1.544477028347998271e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.154447702834799827e+01,3.154566023730125224e+01,-1.544477028347998271e+00
4.105571847507331285e+01,2.952096461114660997e+01,-1.055718475073312845e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.105571847507331285e+01,4.383416820109668777e+01,-1.055718475073312845e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.105571847507331285e+01,5.459429196837473341e+01,-1.055718475073312845e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.203323558162267659e+01,1.898454755054245657e+00,-2.033235581622676591e+00
4.154447702834799827e+01,1.346172381022340581e+01,-1.544477028347998271e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.154447702834799827e+01,1.360543638211074047e+01,-1.544477028347998271e+00
4.105571847507331285e+01,2.547268104032179536e+01,-1.055718475073312845e+00
4.105571847507331285e+01,1.192330523099729866e+01,-1.055718475073312845e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.154447702834799827e+01,1.165907638950815972e+01,-1.544477028347998271e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.252199413489736202e+01,0.000000000000000000e+00,-2.521994134897362017e+00
4.154447702834799827e+01,2.296593621923992856e+01,-1.544477028347998271e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.105571847507331285e+01,2.280702193997746008e+01,-1.055718475073312845e+00
4.105571847507331285e+01,9.155356411978466724e+00,-1.055718475073312845e+00
4.154447702834799827e+01,0.000000000000000000e+00,-1.544477028347998271e+00
4.105571847507331285e+01,2.269307331113109072e+01,-1.055718475073312845e+00
4.105571847507331285e+01,8.011821162998620238e+00,-1.055718475073312845e+00
4.105571847507331285e+01,7.450116056382441343e+00,-1.055718475073312845e+00
4.105571847507331285e+01,6.848035139279001093e+00,-1.055718475073312845e+00
4.105571847507331285e+01,6.286884266240938324e+00,-1.055718475073312845e+00
4.105571847507331285e+01,5.684587545381500462e+00,-1.055718475073312845e+00
4.105571847507331285e+01,5.123427631180279995e+00,-1.055718475073312845e+00
4.105571847507331285e+01,4.521119226678090186e+00,-1.055718475073312845e+00
4.105571847507331285e+01,3.959971496452663331e+00,-1.055718475073312845e+00
4.056695992179863453e+01,3.026810840984428452e+01,-5.669599217986345252e-01
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.203323558162267659e+01,0.000000000000000000e+00,-2.033235581622676591e+00
4.105571847507331285e+01,3.134086707725765564e+01,-1.055718475073312845e+00
4.105571847507331285e+01,2.479982033178014689e+00,-1.055718475073312845e+00
4.105571847507331285e+01,1.918050916787243265e+00,-1.055718475073312845e+00
4.056695992179863453e+01,2.829029702972944804e+01,-5.669599217986345252e-01
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.007820136852394910e+01,5.494647384521935862e+01,-7.820136852394909965e-02
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.007820136852394910e+01,5.484674130826665106e+01,-7.820136852394909965e-02
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,8.986115306812687553e-01,-1.055718475073312845e+00
4.105571847507331285e+01,3.367522867738856895e-01,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
4.105571847507331285e+01,0.000000000000000000e+00,-1.055718475073312845e+00
